date_time,amount,method,id
2026-05-23 21:26:32.8866,3000.00,card,58942
2026-05-23 21:20:04.498699,2000.00,BALANCE,58940
2026-05-23 21:18:49.378643,1000.00,BALANCE,58939
2026-05-23 21:18:36.1203,2800.000,USDT,58938
2026-05-23 21:12:21.834912,4000.00,card,58932
2026-05-23 21:07:37.111689,4000.00,transa,58929
2026-05-23 20:54:04.578036,4000.00,card,58925
2026-05-23 20:28:06.199364,4000.00,nirvana,58920
2026-05-23 20:14:34.267808,4970.000,USDT,58912
2026-05-23 20:14:14.637313,4000.00,card,58911
2026-05-23 20:04:11.492337,4000.00,transa,58906
2026-05-23 19:57:53.822743,4000.00,BALANCE,58904
2026-05-23 19:56:35.780635,4000.00,transa,58903
2026-05-23 19:54:39.14563,4000.00,transa,58902
2026-05-23 19:34:10.100113,4000.00,transa,58899
2026-05-23 19:33:18.465814,4000.00,transa,58898
2026-05-23 19:32:35.729203,2800.000,USDT,58897
2026-05-23 19:11:21.326054,4000.00,card,58887
2026-05-23 18:42:41.64886,3000.00,card,58884
2026-05-23 18:40:27.26325,4000.00,transa,58881
2026-05-23 18:26:00.338274,1100.00,BALANCE,58877
2026-05-23 18:20:34.333533,2000.00,BALANCE,58873
2026-05-23 18:20:14.586455,4000.00,card,58872
2026-05-23 18:17:21.717326,4000.00,card,58871
2026-05-23 18:04:26.12599,4000.00,card,58867
2026-05-23 18:02:40.577495,4000.00,card,58866
2026-05-23 18:01:26.581397,2800.000,USDT,58865
2026-05-23 17:51:26.014469,3000.00,nirvana,58860
2026-05-23 17:31:29.204322,4000.00,transa,58858
2026-05-23 17:24:24.113245,2600.00,transa,58857
2026-05-23 17:15:09.563189,2000.00,nirvana,58854
2026-05-23 17:09:07.748426,0.00,BALANCE,58852
2026-05-23 17:07:50.892005,2800.000,USDT,58851
2026-05-23 16:55:47.467687,2800.000,USDT,58844
2026-05-23 16:53:40.111134,4000.00,card,58843
2026-05-23 16:52:01.271281,4000.00,card,58842
2026-05-23 16:33:47.834377,2000.00,transa,58829
2026-05-23 16:26:39.368548,4000.00,card,58826
2026-05-23 16:10:37.823578,4000.00,card,58818
2026-05-23 16:06:48.440811,4000.00,transa,58817
2026-05-23 16:01:39.665145,3000.00,card,58815
2026-05-23 16:01:38.770935,4000.00,transa,58814
2026-05-23 15:58:32.88836,2800.000,USDT,58813
2026-05-23 15:57:08.980974,2800.000,USDT,58812
2026-05-23 15:42:22.051078,4000.00,transa,58811
2026-05-23 15:24:51.276082,3000.00,BALANCE,58808
2026-05-23 15:23:35.138968,4000.00,card,58807
2026-05-23 15:22:13.357588,4000.00,BALANCE,58806
2026-05-23 15:21:20.873213,4000.00,BALANCE,58805
2026-05-23 15:13:16.729218,4000.00,card,58802
2026-05-23 14:43:35.444757,4000.00,card,58796
2026-05-23 14:32:20.948726,4000.00,card,58794
2026-05-23 14:02:12.975931,4000.00,transa,58786
2026-05-23 14:02:01.701781,4000.00,card,58785
2026-05-23 14:01:59.062559,4000.00,transa,58784
2026-05-23 13:56:36.570394,2800.000,USDT,58780
2026-05-23 13:43:55.622809,4000.00,card,58777
2026-05-23 13:25:42.759034,7100.00,transa,58771
2026-05-23 13:22:13.106427,4000.00,card,58770
2026-05-23 12:59:31.715611,4000.00,card,58766
2026-05-23 12:55:55.470155,3000.00,card,58765
2026-05-23 12:55:09.594116,1000.00,BALANCE,58763
2026-05-23 12:53:32.772165,3000.00,transa,58760
2026-05-23 12:52:54.097004,1820.000,USDT,58758
2026-05-23 12:26:07.964415,4000.00,transa,58741
2026-05-23 12:09:28.108819,2100.000,USDT,58734
2026-05-23 11:46:55.333423,2800.000,USDT,58727
2026-05-23 11:32:27.943851,3000.00,transa,58719
2026-05-23 11:04:24.476604,2600.00,transa,58715
2026-05-23 10:33:45.027594,1100.00,BALANCE,58714
2026-05-23 10:27:03.921834,4000.00,transa,58713
2026-05-23 09:52:48.754091,2800.000,USDT,58695
2026-05-23 09:19:09.041678,4000.00,transa,58690
2026-05-23 09:05:16.950302,3000.00,transa,58683
2026-05-23 09:04:47.543941,4000.00,transa,58682
2026-05-23 02:39:29.833605,4000.00,transa,58642
2026-05-23 02:33:37.0582,4000.00,transa,58640
2026-05-23 02:29:23.015948,4200.00,BALANCE,58637
2026-05-23 02:23:13.780976,2800.000,USDT,58635
2026-05-23 01:21:14.948416,7100.00,transa,58612
2026-05-23 01:02:33.648814,2800.000,USDT,58599
2026-05-23 00:49:40.792269,4000.00,transa,58590
2026-05-23 00:22:49.864055,3000.00,BALANCE,58586
2026-05-23 00:21:57.031884,0.00,BALANCE,58585
2026-05-22 23:33:20.933181,4000.00,transa,58561
2026-05-22 23:30:19.292626,2800.000,USDT,58555
2026-05-22 22:41:32.25359,4000.00,transa,58529
2026-05-22 22:22:19.371425,1800.00,BALANCE,58511
2026-05-22 21:42:36.369566,4000.00,transa,58499
2026-05-22 21:41:14.221595,3000.00,card,58498
2026-05-22 21:23:16.80532,3000.00,card,58496
2026-05-22 21:20:37.079027,3000.00,card,58495
2026-05-22 20:48:05.755582,4000.00,transa,58494
2026-05-22 20:46:09.859791,4000.00,transa,58492
2026-05-22 20:37:33.930061,4000.00,BALANCE,58490
2026-05-22 20:24:46.402879,7100.00,BALANCE,58488
2026-05-22 20:05:20.408758,4000.00,card,58483
2026-05-22 20:02:27.394553,4000.00,BALANCE,58480
2026-05-22 20:00:50.78392,1300.00,BALANCE,58479
2026-05-22 19:31:05.970928,3000.00,card,58475
2026-05-22 19:28:53.067962,3000.00,transa,58474
2026-05-22 19:25:39.133177,4000.00,card,58473
2026-05-22 19:24:09.382007,4000.00,transa,58472
2026-05-22 19:21:22.738354,4000.00,card,58470
2026-05-22 19:12:30.423766,3000.00,card,58466
2026-05-22 18:41:25.309477,7100.00,card,58456
2026-05-22 18:15:46.267807,2100.000,USDT,58447
2026-05-22 18:07:25.387996,4000.00,BALANCE,58442
2026-05-22 17:59:32.839273,4000.00,card,58441
2026-05-22 17:50:17.84811,4000.00,card,58439
2026-05-22 17:46:19.804343,7100.00,transa,58437
2026-05-22 17:40:53.004845,4000.00,transa,58436
2026-05-22 17:23:12.107016,2600.00,card,58435
2026-05-22 17:19:40.441871,3000.00,card,58433
2026-05-22 17:11:37.559249,2100.000,USDT,58431
2026-05-22 17:09:32.766773,4000.00,card,58430
2026-05-22 17:04:29.161723,3000.00,card,58428
2026-05-22 16:54:22.324939,4000.00,card,58425
2026-05-22 15:43:20.640557,4200.00,transa,58418
2026-05-22 15:18:16.126289,4000.00,transa,58409
2026-05-22 14:58:00.368623,0.00,BALANCE,58404
2026-05-22 14:57:23.41383,7100.00,transa,58403
2026-05-22 14:49:04.482807,0.00,BALANCE,58402
2026-05-22 14:46:23.843069,4000.00,BALANCE,58401
2026-05-22 14:44:51.687279,2100.000,USDT,58399
2026-05-22 14:38:28.037952,2900.00,BALANCE,58397
2026-05-22 14:37:13.813848,4000.00,BALANCE,58396
2026-05-22 14:36:43.914854,800.00,BALANCE,58395
2026-05-22 13:52:10.13092,0.00,BALANCE,58389
2026-05-22 13:48:24.279764,4000.00,BALANCE,58388
2026-05-22 13:08:11.643076,4000.00,BALANCE,58383
2026-05-22 12:51:22.838224,4000.00,card,58381
2026-05-22 12:40:59.382599,4000.00,card,58380
2026-05-22 12:38:50.143525,4000.00,BALANCE,58377
2026-05-22 12:25:26.882799,4000.00,transa,58372
2026-05-22 12:23:20.294208,4000.00,card,58371
2026-05-22 12:12:06.016716,4000.00,transa,58370
2026-05-22 11:56:10.329623,2800.000,USDT,58366
2026-05-22 11:37:39.185197,4000.00,card,58362
2026-05-22 11:20:01.353502,4000.00,transa,58361
2026-05-22 11:11:46.081451,4000.00,card,58359
2026-05-22 11:11:04.562634,4000.00,transa,58358
2026-05-22 09:55:00.234326,7100.00,transa,58354
2026-05-22 09:16:17.83973,4000.00,card,58351
2026-05-22 07:30:06.229848,4000.00,card,58345
2026-05-22 03:47:02.009931,4000.00,BALANCE,58339
2026-05-22 03:17:27.9122,2000.00,BALANCE,58337
2026-05-22 02:43:45.977956,4000.00,transa,58331
2026-05-22 02:38:05.376376,4970.000,USDT,58330
2026-05-22 02:29:35.814707,4000.00,transa,58328
2026-05-22 01:47:23.241744,7100.00,transa,58324
2026-05-22 00:49:09.364398,7100.00,card,58316
2026-05-22 00:04:03.390092,7100.00,transa,58308
2026-05-21 23:47:09.508515,2100.000,USDT,58304
2026-05-21 23:44:13.750476,2100.000,USDT,58303
2026-05-21 22:47:36.386818,4000.00,BALANCE,58293
2026-05-21 21:49:00.384401,4000.00,card,58279
2026-05-21 21:09:20.116868,4000.00,transa,58274
2026-05-21 21:06:42.746583,7100.00,transa,58273
2026-05-21 21:03:44.001838,4000.00,transa,58272
2026-05-21 20:20:17.969475,4000.00,transa,58269
2026-05-21 20:16:32.815435,4000.00,transa,58267
2026-05-21 20:12:08.543419,4000.00,BALANCE,58266
2026-05-21 20:10:41.611917,3000.00,card,58265
2026-05-21 19:58:57.020922,1100.00,BALANCE,58259
2026-05-21 19:47:48.288076,7100.00,BALANCE,58258
2026-05-21 19:38:34.986931,4000.00,BALANCE,58257
2026-05-21 19:32:23.803332,4000.00,transa,58256
2026-05-21 19:13:39.04785,4000.00,card,58249
2026-05-21 18:38:47.446846,4000.00,card,58237
2026-05-21 17:59:41.394598,4000.00,transa,58233
2026-05-21 17:20:06.910033,3000.00,card,58228
2026-05-21 17:10:44.181816,4000.00,card,58226
2026-05-21 16:03:41.16187,4000.00,BALANCE,58223
2026-05-21 15:34:05.988911,4000.00,card,58218
2026-05-21 15:22:32.805684,4000.00,card,58215
2026-05-21 14:48:58.400331,3000.00,BALANCE,58214
2026-05-21 14:44:18.05961,0.00,BALANCE,58212
2026-05-21 14:36:06.145438,4000.00,card,58208
2026-05-21 14:28:21.680178,4000.00,card,58205
2026-05-21 14:20:01.042389,0.00,BALANCE,58204
2026-04-29 06:54:16.690409,0.00,BALANCE,58155
2026-04-29 06:10:23.554353,3000.00,transa,58152
2026-04-29 05:05:13.405455,3000.00,transa,58149
2026-04-29 03:36:49.841972,2400.00,BALANCE,58143
2026-04-29 02:53:53.361983,0.00,BALANCE,58140
2026-04-29 02:38:34.400266,7300.00,transa,58138
2026-04-29 02:16:02.415282,3000.00,BALANCE,58134
2026-04-29 00:57:31.136782,1500.00,BALANCE,58130
2026-04-28 23:57:42.336989,7300.00,BALANCE,58124
2026-04-28 23:53:37.190085,4200.00,transa,58123
2026-04-28 23:49:36.061295,3000.00,BALANCE,58121
2026-04-28 23:36:21.58337,1900.00,transa,58120
2026-04-28 22:33:21.452623,7300.00,BALANCE,58113
2026-04-28 22:11:23.04208,3500.00,BALANCE,58112
2026-04-28 21:40:25.770929,4200.00,BALANCE,58104
2026-04-28 20:31:32.442382,4200.00,BALANCE,58089
2026-04-28 20:22:03.062142,4200.00,BALANCE,58086
2026-04-28 20:16:58.949959,2000.00,transa,58084
2026-04-28 20:06:18.524045,4200.00,BALANCE,58083
2026-04-28 20:05:20.657988,1200.00,BALANCE,58082
2026-04-28 19:45:48.075359,3000.00,BALANCE,58073
2026-04-28 19:32:08.381639,5110.000,USDT,58069
2026-04-28 18:40:04.365286,4200.00,card,58054
2026-04-28 18:26:58.509556,3000.00,BALANCE,58051
2026-04-28 17:38:09.846606,4200.00,card,58042
2026-04-28 17:37:14.434848,5110.000,USDT,58041
2026-04-28 17:35:18.048818,4200.00,card,58040
2026-04-28 17:30:49.141941,0.00,BALANCE,58037
2026-04-28 16:59:35.413339,1900.00,transa,58025
2026-04-28 16:54:32.031259,4200.00,card,58024
2026-04-28 16:50:27.618529,4200.00,transa,58023
2026-04-28 16:42:01.473374,1300.00,BALANCE,58021
2026-04-28 16:38:08.664172,4200.00,transa,58019
2026-04-28 16:19:48.903726,2240.000,USDT,58017
2026-04-28 16:13:20.061453,3000.00,BALANCE,58015
2026-04-28 16:11:12.146325,4200.00,card,58013
2026-04-28 16:08:24.985802,3000.00,BALANCE,58012
2026-04-28 15:57:12.593425,4200.00,BALANCE,58008
2026-04-28 15:52:44.468499,1900.00,BALANCE,58007
2026-04-28 15:20:54.505653,800.00,BALANCE,57995
2026-04-28 15:20:15.760815,3000.00,card,57994
2026-04-28 14:19:55.588172,7300.00,BALANCE,57978
2026-04-28 14:12:47.348632,3000.00,BALANCE,57975
2026-04-28 14:08:45.863136,4200.00,card,57974
2026-04-28 14:08:10.439525,2000.00,BALANCE,57973
2026-04-28 13:54:30.405235,0.00,BALANCE,57967
2026-04-28 13:47:22.418544,2100.000,USDT,57958
2026-04-28 13:32:37.934342,7300.00,onlypays,57952
2026-04-28 13:24:53.815198,3000.00,BALANCE,57948
2026-04-28 13:14:40.797668,300.00,BALANCE,57942
2026-04-28 12:49:26.861296,2550.0000,LTC,57937
2026-04-28 12:44:03.456419,4200.00,transa,57936
2026-04-28 12:41:43.604623,4200.00,transa,57934
2026-04-28 12:20:55.548106,1900.00,transa,57929
2026-04-28 12:05:51.884202,4200.00,card,57923
2026-04-28 11:07:22.267205,3000.00,card,57912
2026-04-28 09:39:53.182567,2000.00,card,57904
2026-04-28 09:35:07.585222,3000.00,transa,57903
2026-04-28 08:29:15.711124,3000.00,card,57900
2026-04-28 05:31:22.752131,2500.00,transa,57896
2026-04-28 02:23:06.88599,5110.000,USDT,57875
2026-04-28 01:39:07.251776,4200.00,BALANCE,57873
2026-04-28 01:31:29.650261,2940.000,USDT,57872
2026-04-28 01:04:46.226827,1200.00,BALANCE,57870
2026-04-28 00:52:13.287515,4200.00,card,57869
2026-04-28 00:24:01.171331,4200.00,card,57865
2026-04-28 00:08:34.92289,3000.00,card,57858
2026-04-27 23:41:35.715809,7300.00,BALANCE,57855
2026-04-27 23:36:20.546117,0.00,BALANCE,57854
2026-04-27 23:28:54.57165,2100.000,USDT,57852
2026-04-27 23:25:45.101204,4200.00,BALANCE,57849
2026-04-27 23:00:45.627686,4200.00,card,57847
2026-04-27 22:11:29.796967,2000.00,BALANCE,57838
2026-04-27 21:57:51.714946,0.00,BALANCE,57836
2026-04-27 21:50:10.874561,1900.00,transa,57833
2026-04-27 20:56:10.178847,7300.00,transa,57828
2026-04-27 20:48:34.06695,0.00,BALANCE,57827
2026-04-27 20:44:38.211354,4200.00,BALANCE,57826
2026-04-27 20:31:55.950631,1900.00,BALANCE,57824
2026-04-27 20:30:42.481582,500.00,BALANCE,57823
2026-04-27 20:30:16.261403,3000.00,BALANCE,57822
2026-04-27 20:22:59.978623,1500.00,BALANCE,57820
2026-04-27 20:20:18.37242,2000.00,BALANCE,57819
