date,amount,method,btc,ltc,usdt
2026-05-03,2800.000,USDT,0,0,39.896000
2026-05-03,2940.000,USDT,0,0,41.891000
2026-05-03,2900.00,transa,0,0,0
2026-05-03,2900.00,nirvana,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,4000.00,card,0,0,0
2026-05-03,2030.000,USDT,0,0,28.925000
2026-05-03,2900.00,transa,0,0,0
2026-05-03,2500.00,BALANCE,0,0,0
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,2900.00,card,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,2900.00,transa,0,0,0
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,7300.00,BALANCE,0,0,0
2026-05-03,2000.00,BALANCE,0,0,0
2026-05-03,1700.00,BALANCE,0,0,0
2026-05-03,2500.00,BALANCE,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,4000.00,transa,0,0,0
2026-05-03,7300.00,BALANCE,0,0,0
2026-05-03,2000.00,BALANCE,0,0,0
2026-05-03,3100.00,BALANCE,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,3100.00,BALANCE,0,0,0
2026-05-03,4000.00,card,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,2900.00,card,0,0,0
2026-05-03,4000.00,card,0,0,0
2026-05-03,2900.00,card,0,0,0
2026-05-03,2465.0000,LTC,0,0.6122703,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,7300.00,BALANCE,0,0,0
2026-05-03,2465.0000,LTC,0,0.6122703,0
2026-05-03,2800.000,USDT,0,0,39.896000
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,3600.00,BALANCE,0,0,0
2026-05-03,7300.00,transa,0,0,0
2026-05-03,1400.000,USDT,0,0,19.948000
2026-05-03,6205.0000,LTC,0,1.54123213,0
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,1700.00,BALANCE,0,0,0
2026-05-03,2900.00,transa,0,0,0
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,2900.00,transa,0,0,0
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,2000.00,transa,0,0,0
2026-05-03,4000.00,BALANCE,0,0,0
2026-05-03,3200.00,transa,0,0,0
2026-05-03,2000.00,BALANCE,0,0,0
2026-05-03,2465.0000,LTC,0,0.6122703,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,4000.00,transa,0,0,0
2026-05-03,2900.00,BALANCE,0,0,0
2026-05-03,1190.000,USDT,0,0,16.956000
2026-05-03,2800.000,USDT,0,0,39.896000
2026-05-03,2030.000,USDT,0,0,28.925000
2026-05-03,1700.00,BALANCE,0,0,0
2026-05-02,2030.000,USDT,0,0,28.925000
2026-05-02,7300.00,BALANCE,0,0,0
2026-05-02,2000.00,BALANCE,0,0,0
2026-05-02,2030.000,USDT,0,0,28.925000
2026-05-02,2500.00,BALANCE,0,0,0
2026-05-02,2900.00,BALANCE,0,0,0
2026-05-02,2030.000,USDT,0,0,28.925000
2026-05-02,2000.00,transa,0,0,0
2026-05-02,2000.00,transa,0,0,0
2026-05-02,2800.000,USDT,0,0,39.896000
2026-05-02,3100.00,transa,0,0,0
2026-05-02,2500.00,nirvana,0,0,0
2026-05-02,2900.00,BALANCE,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,2000.00,transa,0,0,0
2026-05-02,2500.00,BALANCE,0,0,0
2026-05-02,7300.00,BALANCE,0,0,0
2026-05-02,2500.00,BALANCE,0,0,0
2026-05-02,1700.00,BALANCE,0,0,0
2026-05-02,2030.000,USDT,0,0,28.925000
2026-05-02,1700.00,transa,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,2900.00,transa,0,0,0
2026-05-02,1700.0000,LTC,0,0.42225538,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,2000.00,transa,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,2500.00,BALANCE,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,2800.000,USDT,0,0,39.896000
2026-05-02,2000.00,transa,0,0,0
2026-05-02,2000.00,BALANCE,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,2030.000,USDT,0,0,28.925000
2026-05-02,2000.00,BALANCE,0,0,0
2026-05-02,4000.00,card,0,0,0
2026-05-02,2000.00,card,0,0,0
2026-05-02,3100.00,BALANCE,0,0,0
2026-05-02,4000.00,card,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,4000.00,transa,0,0,0
2026-05-02,2500.00,BALANCE,0,0,0
2026-05-02,4000.00,BALANCE,0,0,0
2026-05-02,2500.00,card,0,0,0
2026-05-02,1700.00,BALANCE,0,0,0
2026-05-02,2000.00,BALANCE,0,0,0
2026-05-02,2030.000,USDT,0,0,28.925000
2026-05-02,4000.00,card,0,0,0
2026-05-02,2900.00,card,0,0,0
