date,amount,method,btc,ltc,usdt
2026-05-01,3900.00,card,0,0,0
2026-05-01,4400.00,BALANCE,0,0,0
2026-05-01,3900.00,card,0,0,0
2026-05-01,3080.000,USDT,0,0,43.886000
2026-05-01,2030.000,USDT,0,0,28.925000
2026-05-01,2900.00,juppiter,0,0,0
2026-05-01,3900.00,BALANCE,0,0,0
2026-05-01,2030.000,USDT,0,0,28.925000
2026-05-01,2730.000,USDT,0,0,38.899000
2026-05-01,2900.00,juppiter,0,0,0
2026-05-01,2030.000,USDT,0,0,28.925000
2026-05-01,2030.000,USDT,0,0,28.925000
2026-05-01,3900.00,BALANCE,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,3000.00,BALANCE,0,0,0
2026-05-01,3000.00,BALANCE,0,0,0
2026-05-01,3000.00,BALANCE,0,0,0
2026-05-01,14000.00,BALANCE,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,2550.0000,LTC,0,0.63338307,0
2026-05-01,3000.00,juppiter,0,0,0
2026-05-01,3900.00,juppiter,0,0,0
2026-05-01,2100.000,USDT,0,0,29.922000
2026-05-01,3000.00,BALANCE,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,3900.00,BALANCE,0,0,0
2026-05-01,3900.00,card,0,0,0
2026-05-01,3900.00,BALANCE,0,0,0
2026-05-01,3900.00,transa,0,0,0
2026-05-01,3200.00,transa,0,0,0
2026-05-01,3200.00,transa,0,0,0
2026-05-01,3000.00,card,0,0,0
2026-05-01,14000.00,BALANCE,0,0,0
2026-05-01,3000.00,card,0,0,0
2026-05-01,2240.000,USDT,0,0,31.917000
2026-05-01,2900.00,BALANCE,0,0,0
2026-05-01,3200.00,BALANCE,0,0,0
2026-05-01,3200.00,BALANCE,0,0,0
2026-04-30,2030.000,USDT,0,0,28.925000
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3900.00,BALANCE,0,0,0
2026-04-30,3000.00,transa,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,2900.00,juppiter,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3900.00,card,0,0,0
2026-04-30,3900.00,card,0,0,0
2026-04-30,2100.000,USDT,0,0,29.922000
2026-04-30,14000.00,BALANCE,0,0,0
2026-04-30,3000.00,transa,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
2026-04-30,2900.00,BALANCE,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3200.00,card,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,4400.00,card,0,0,0
2026-04-30,3000.00,BALANCE,0,0,0
2026-04-30,4400.00,card,0,0,0
2026-04-30,3200.00,card,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3900.00,BALANCE,0,0,0
2026-04-30,3200.00,card,0,0,0
2026-04-30,4000.00,card,0,0,0
2026-04-30,3000.00,BALANCE,0,0,0
2026-04-30,3200.00,card,0,0,0
2026-04-30,3000.00,BALANCE,0,0,0
2026-04-30,3000.00,card,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
2026-04-30,3200.00,card,0,0,0
2026-04-30,14000.00,card,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,14000.00,BALANCE,0,0,0
2026-04-30,2730.000,USDT,0,0,38.899000
2026-04-30,3000.00,BALANCE,0,0,0
2026-04-30,2900.00,BALANCE,0,0,0
2026-04-30,2730.000,USDT,0,0,38.899000
2026-04-30,2900.00,card,0,0,0
2026-04-30,3900.00,transa,0,0,0
2026-04-30,3900.00,card,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,2100.000,USDT,0,0,29.922000
2026-04-30,2730.000,USDT,0,0,38.899000
2026-04-30,3900.00,juppiter,0,0,0
2026-04-30,3000.00,card,0,0,0
2026-04-30,2730.000,USDT,0,0,38.899000
2026-04-30,14000.00,card,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3200.00,card,0,0,0
2026-04-30,3200.00,card,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3000.00,BALANCE,0,0,0
2026-04-30,2240.000,USDT,0,0,31.917000
2026-04-30,2730.000,USDT,0,0,38.899000
2026-04-30,2730.000,USDT,0,0,38.899000
2026-04-30,3900.00,BALANCE,0,0,0
2026-04-30,2900.00,card,0,0,0
2026-04-30,3900.00,transa,0,0,0
2026-04-30,3000.00,transa,0,0,0
2026-04-30,3200.00,card,0,0,0
2026-04-30,3900.00,BALANCE,0,0,0
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,3200.00,transa,0,0,0
2026-04-29,2100.000,USDT,0,0,29.922000
2026-04-29,3200.00,juppiter,0,0,0
2026-04-29,3900.00,transa,0,0,0
2026-04-29,3900.00,BALANCE,0,0,0
2026-04-29,3900.00,BALANCE,0,0,0
2026-04-29,2900.00,BALANCE,0,0,0
2026-04-29,3000.00,BALANCE,0,0,0
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,3900.00,BALANCE,0,0,0
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,3900.00,BALANCE,0,0,0
2026-04-29,3200.00,card,0,0,0
2026-04-29,3000.00,BALANCE,0,0,0
2026-04-29,3200.00,transa,0,0,0
2026-04-29,3200.00,transa,0,0,0
2026-04-29,3900.00,BALANCE,0,0,0
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,2730.000,USDT,0,0,38.899000
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,2730.000,USDT,0,0,38.899000
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,3200.00,BALANCE,0,0,0
2026-04-29,2900.00,card,0,0,0
2026-04-29,14000.00,BALANCE,0,0,0
2026-04-29,2900.00,BALANCE,0,0,0
2026-04-29,14000.00,BALANCE,0,0,0
2026-04-29,3200.00,card,0,0,0
2026-04-29,14000.00,BALANCE,0,0,0
