date,amount,method,btc,ltc,usdt
2026-05-11,4000.00,BALANCE,0,0,0
2026-05-11,2900.00,BALANCE,0,0,0
2026-05-10,3400.0000,LTC,0,0.84451076,0
2026-05-10,2900.00,BALANCE,0,0,0
2026-05-10,4200.00,BALANCE,0,0,0
2026-05-10,2465.0000,LTC,0,0.6122703,0
2026-05-10,4000.00,transa,0,0,0
2026-05-10,2900.00,BALANCE,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,4000.00,transa,0,0,0
2026-05-10,3000.00,BALANCE,0,0,0
2026-05-10,4000.00,transa,0,0,0
2026-05-10,4000.00,transa,0,0,0
2026-05-10,4200.00,transa,0,0,0
2026-05-10,2000.00,BALANCE,0,0,0
2026-05-10,4200.00,BALANCE,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,3600.00,nirvana,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,4000.00,transa,0,0,0
2026-05-10,2900.00,card,0,0,0
2026-05-10,4000.00,transa,0,0,0
2026-05-10,3000.00,BALANCE,0,0,0
2026-05-10,4200.00,transa,0,0,0
2026-05-10,4200.00,BALANCE,0,0,0
2026-05-10,2900.00,transa,0,0,0
2026-05-10,4200.00,card,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,5110.000,USDT,0,0,72.811000
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,4200.00,juppiter,0,0,0
2026-05-10,2500.00,BALANCE,0,0,0
2026-05-10,2900.00,BALANCE,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,4200.00,card,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,3000.00,BALANCE,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,3200.00,BALANCE,0,0,0
2026-05-10,4000.00,juppiter,0,0,0
2026-05-10,2900.00,juppiter,0,0,0
2026-05-10,2000.00,BALANCE,0,0,0
2026-05-10,3200.00,BALANCE,0,0,0
2026-05-10,3200.00,BALANCE,0,0,0
2026-05-10,2800.000,USDT,0,0,39.896000
2026-05-10,4000.00,card,0,0,0
2026-05-10,2000.00,card,0,0,0
2026-05-10,4000.00,juppiter,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,2500.00,card,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,3600.00,juppiter,0,0,0
2026-05-10,2900.00,BALANCE,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,2800.000,USDT,0,0,39.896000
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,2000.00,juppiter,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,3200.00,card,0,0,0
2026-05-10,2800.000,USDT,0,0,39.896000
2026-05-10,2500.00,card,0,0,0
2026-05-10,3000.00,card,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,2900.00,card,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,2000.00,juppiter,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,2900.00,transa,0,0,0
2026-05-10,4000.00,juppiter,0,0,0
2026-05-10,4000.00,transa,0,0,0
2026-05-10,4000.00,nirvana,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,4000.00,nirvana,0,0,0
2026-05-10,1900.00,BALANCE,0,0,0
2026-05-10,4000.00,card,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,2500.00,card,0,0,0
2026-05-10,2500.00,BALANCE,0,0,0
2026-05-10,4000.00,BALANCE,0,0,0
2026-05-10,2900.00,juppiter,0,0,0
